1o89,7.00,6.40,1.90,10.2,18.4
3w07,14.50,14.00,5.60,12.6,20.5
1p6g,0.00,0.00,0.00,8.8,6.7
2oe5,3.00,2.30,0.00,4.2,7.5
4gbu,6.90,6.60,1.80,24.5,38.2
1h2y,7.40,7.20,1.80,21.0,56.4
1utp,11.60,9.90,1.90,10.1,16.0
3txy,16.20,3.30,0.70,9.0,12.7
4lh1,6.50,6.50,1.50,39.3,83.1
3qnn,3.90,3.70,1.70,37.9,78.2
4fsy,4.60,4.00,1.60,12.1,18.7
1jbf,0.20,0.20,0.00,9.6,15.3
3loz,4.60,4.60,0.00,3.1,1.1
1mxb,21.00,19.10,8.80,17.5,18.4
2ae0,5.50,5.10,0.80,10.4,24.0
2oks,15.20,10.20,0.00,3.0,1.6
1omk,2.30,2.30,0.00,3.0,2.4
1p87,0.00,0.00,0.00,9.3,5.8
3ltu,0.00,0.00,0.00,2.6,1.3
2a5r,0.00,0.00,0.00,9.1,19.5
2okz,12.20,0.00,0.00,2.3,0.3
3vev,5.80,4.50,1.70,21.2,35.2
2z3h,7.40,5.90,1.80,20.0,41.8
1osu,0.00,0.00,0.00,2.6,1.1
3md4,26.30,5.30,0.00,2.7,0.7
2ol9,0.00,0.00,0.00,2.3,0.3
2bod,5.20,5.00,1.60,12.4,22.7
1qrp,6.40,5.80,1.90,10.2,19.1
3n4n,6.90,0.00,0.00,2.9,1.8
1pgx,11.50,8.90,0.00,5.1,4.2
1saa,0.00,0.00,0.00,17.0,42.2
2olx,0.00,0.00,0.00,2.2,0.2
2llh,0.90,0.90,0.90,38.8,72.6
2ygu,5.30,4.60,1.70,23.0,52.5
3dj2,2.40,2.20,0.70,12.7,28.3
4em7,4.70,3.20,1.00,9.5,13.4
1pdf,0.00,0.00,0.00,8.2,11.0
2fg0,7.10,5.30,1.90,18.5,34.3
3pbo,5.40,4.90,1.90,14.0,32.4
3ngi,5.30,5.10,1.80,49.1,76.9
2wd1,8.70,7.30,1.50,13.0,19.7
2omm,0.00,0.00,0.00,2.2,0.4
4lka,4.70,4.30,1.40,7.6,10.1
1klo,17.20,14.90,7.00,6.6,7.4
3nj7,1.40,1.40,0.00,5.6,11.0
2on9,19.90,0.00,0.00,2.8,0.5
1jc8,0.00,0.00,0.00,7.6,9.3
3wff,6.10,6.10,1.40,11.9,19.9
1phs,0.00,0.00,0.00,3.3,2.9
3vv1,7.20,6.10,0.50,9.8,21.1
2hz4,4.00,3.90,1.60,21.5,48.4
2onv,12.30,0.00,0.00,2.3,0.3
3a84,6.40,5.60,1.80,8.6,17.7
1fsg,9.90,8.60,0.80,21.1,43.3
4e90,4.90,4.80,1.00,19.2,49.7
1vq3,6.10,4.60,1.40,11.2,24.7
2onw,41.10,0.00,0.00,2.3,0.2
4e4t,4.70,4.70,1.10,28.5,56.0
1pmd,0.00,0.00,0.00,3.7,3.6
4dlc,6.00,5.80,1.40,8.6,16.8
1nhp,5.10,4.80,1.70,13.8,28.9
2y1e,5.90,5.10,1.70,27.6,52.2
2onx,0.00,0.00,0.00,2.2,0.2
1pdi,0.00,0.00,0.00,9.7,18.3
3no3,2.80,2.60,0.00,14.3,20.9
3twb,5.80,5.30,1.30,77.5,169.9
3dvw,6.80,5.90,1.00,9.2,14.7
2p3w,3.40,2.30,0.00,9.6,13.8
1pos,0.00,0.00,0.00,3.1,2.6
4eae,6.20,5.60,2.00,18.3,31.0
1c2n,8.90,8.90,0.00,62.8,175.7
1wta,6.10,2.80,1.40,12.8,20.6
1jcp,0.00,0.00,0.00,7.4,9.2
4bao,8.10,7.10,2.50,12.0,21.7
3cel,8.10,7.40,1.60,12.5,27.8
2oq3,2.00,2.00,0.00,83.4,218.3
2aqa,6.50,6.50,0.00,26.9,40.7
1pwf,7.60,6.40,0.00,4.1,4.3
2q2i,4.20,4.20,1.50,8.5,17.5
2vh7,4.80,4.80,1.30,6.2,7.6
4alt,11.00,9.00,1.80,8.6,14.6
4fv3,3.60,3.20,1.40,15.4,25.2
3diy,3.50,3.20,0.70,14.2,25.8
4ftm,5.80,4.90,1.60,14.2,19.1
2wfo,15.30,13.80,1.20,8.4,12.0
1qyk,18.60,10.30,0.00,3.5,1.6
4j42,7.20,5.80,1.90,8.2,12.4
4hr2,4.70,4.10,1.40,12.5,23.0
1az6,1.80,1.80,0.00,20.3,36.8
2k1o,0.10,0.10,0.00,53.9,113.0
3g3p,9.90,7.00,2.10,9.3,14.9
2vhs,5.70,5.60,1.90,31.2,70.6
2lzg,0.50,0.50,0.00,17.1,25.2
2p4r,8.90,5.70,0.00,5.1,5.0
1vew,5.40,5.20,1.60,30.6,54.4
1qyl,15.00,0.00,0.00,2.7,1.3
1pdj,0.00,0.00,0.00,4.4,4.3
3pmy,7.60,7.60,1.30,12.7,22.3
1jd8,0.00,0.00,0.00,7.6,9.1
4gvw,6.20,5.50,1.30,9.0,12.9
2p17,10.50,10.30,1.80,9.0,18.6
2wzw,3.40,3.00,1.20,19.0,34.4
3srw,9.10,6.20,1.90,6.9,12.3
1qzl,4.50,0.00,0.00,2.6,0.7
3nve,5.20,0.00,0.00,2.6,0.7
1sbu,1.20,1.20,0.00,4.6,3.9
1pdm,0.00,0.00,0.00,8.5,11.5
1r0g,7.00,5.80,0.00,4.5,3.5
2p5k,0.90,0.90,0.00,4.4,5.0
3w8s,10.30,8.90,1.50,10.6,16.2
2vd4,4.80,4.20,1.70,18.4,29.7
3nvf,59.80,8.50,0.00,2.4,0.4
1rgo,1.70,1.70,0.00,47.9,99.8
3mao,7.60,6.50,1.20,7.5,8.0
3lrh,4.60,4.20,1.80,24.9,58.6
3p3e,5.50,5.30,0.80,12.5,24.7
3igp,8.80,6.60,1.90,11.8,20.7
3nvg,30.60,0.00,0.00,2.5,0.3
1hrq,10.60,10.60,0.00,4.7,5.6
1r2o,0.00,0.00,0.00,2.9,0.8
1ski,32.30,32.30,0.00,3.9,4.0
3nvh,0.00,0.00,0.00,2.9,0.4
3rqx,9.70,9.20,1.60,9.5,21.2
4juy,6.70,5.60,1.80,14.0,21.2
2pkv,3.60,1.80,0.00,3.1,2.7
1jdk,2.60,2.60,0.00,9.3,12.1
2rr4,0.10,0.10,0.00,40.3,69.4
1aco,9.10,8.80,4.40,20.0,51.1
1ett,36.20,30.80,15.60,10.6,14.4
4gd0,4.90,4.90,1.30,19.6,31.6
1r3g,6.10,3.70,0.00,3.5,4.6
3nyp,1.00,0.00,0.00,4.4,4.0
2rpk,0.00,0.00,0.00,3.1,2.4
1m9g,3.40,3.40,0.00,53.8,118.2
2plo,12.10,12.10,0.00,3.3,3.1
3qnm,7.60,7.40,1.60,11.6,18.6
1now,3.00,2.90,1.00,27.1,72.5
1xic,7.30,5.90,1.20,12.5,26.8
2f2d,0.30,0.30,0.00,61.0,106.1
2lps,0.00,0.00,0.00,10.0,21.4
1skk,29.10,29.10,0.00,4.0,3.7
1ym9,5.10,4.40,0.70,7.1,12.2
2dg4,6.30,6.30,1.10,7.9,8.5
1pdp,0.00,0.00,0.00,10.1,14.7
1bge,14.80,14.50,5.00,10.9,19.4
1vu6,3.60,3.60,0.90,288.7,705.7
2rr9,2.20,2.20,0.00,106.1,211.1
4avr,3.80,3.80,1.00,8.3,14.1
1r3o,0.00,0.00,0.00,2.8,5.6
2d9s,1.30,1.30,0.00,50.5,115.6
3o70,5.30,2.10,0.00,4.2,3.6
2qef,0.00,0.00,0.00,3.4,4.3
2vwp,5.20,4.50,1.50,11.4,25.7
1s6u,6.00,6.00,0.80,66.5,142.9
1skp,2.50,2.50,0.00,6.2,13.6
2d4p,3.20,2.70,1.00,6.0,9.9
1r3z,0.00,0.00,0.00,2.4,1.2
3ocv,6.10,4.40,0.00,11.2,18.7
1bwh,6.30,5.40,1.50,6.0,8.8
2r1s,3.00,3.00,0.00,4.1,5.9
1pfp,14.40,10.10,1.50,4.6,5.1
1i6e,11.00,11.00,0.60,51.4,111.3
3l94,6.90,6.40,1.80,25.8,52.9
3bgy,5.00,4.70,1.10,18.3,35.2
1l1w,3.20,3.20,1.10,4.3,4.5
4am5,7.60,7.20,1.90,14.7,26.1
1jic,0.00,0.00,0.00,3.9,1.9
3kh0,1.90,1.20,0.60,8.2,10.4
3pkb,7.50,6.80,0.50,9.7,22.1
1r68,0.00,0.00,0.00,2.8,1.1
4dyz,4.50,2.80,0.70,9.4,12.5
4i4o,3.70,3.30,0.80,14.2,25.0
3twq,10.60,9.70,1.60,10.6,22.0
4g6n,4.40,4.20,1.10,15.0,25.0
2ydy,3.70,3.70,1.30,11.8,16.0
1azk,1.10,1.10,0.00,15.6,36.7
1rdh,0.00,0.00,0.00,3.1,2.8
1jlp,12.40,12.40,0.00,11.2,16.8
4b0a,5.70,5.00,1.80,11.8,17.4
1pn6,0.00,0.00,0.00,3.9,3.2
1xf2,5.10,4.90,1.00,22.4,49.1
1t2x,5.30,4.80,1.50,21.5,42.1
2r20,4.00,4.00,0.00,4.0,6.2
2li7,0.40,0.40,0.00,34.1,61.2
3tw9,5.70,5.40,1.10,58.0,128.9
2b5x,2.60,2.60,0.40,45.1,115.0
3qvp,9.90,9.40,1.60,18.6,50.1
3dai,6.10,5.20,1.40,7.5,10.5
2lro,1.20,1.20,0.00,88.3,185.4
1sls,0.30,0.30,0.00,21.7,53.9
1ojx,4.30,4.20,1.80,64.3,180.9
1rh2,0.00,0.00,0.00,4.1,4.1
2j0i,5.20,5.00,1.70,12.9,21.5
1pn7,0.00,0.00,0.00,3.5,2.5
4h4s,4.20,4.10,1.20,16.2,25.5
2k3o,0.10,0.10,0.60,26.3,65.5
2r21,1.00,1.00,0.00,4.0,5.8
2y7z,4.50,4.50,1.80,10.0,20.5
1rxb,1.80,1.80,0.00,3.0,2.8
1pn8,0.00,0.00,0.00,3.7,2.7
2pq8,8.60,8.40,0.70,12.4,19.2
2x8y,7.60,7.30,1.30,24.1,47.8
3c9f,4.60,4.60,1.50,48.4,84.8
3ow9,22.30,4.50,0.00,2.3,0.7
1up0,4.60,4.60,0.90,12.5,22.2
4lvb,4.90,4.80,1.40,26.9,77.3
3oz4,5.80,2.90,0.00,3.2,3.6
2rf3,3.30,1.10,0.00,3.6,4.3
4fsr,3.90,3.20,1.70,12.7,19.1
1sdb,18.80,7.20,0.00,3.6,2.5
1d20,0.00,0.00,0.00,3.1,2.3
1qza,0.00,0.00,0.00,2.4,2.1
3rgg,5.60,4.10,1.20,19.2,41.5
1o8t,14.70,14.70,0.00,142.2,72.1
1han,8.70,8.30,1.60,9.2,19.9
3v51,5.40,4.80,1.80,18.9,30.2
1qzb,0.00,0.00,0.00,3.2,2.9
3oz5,2.70,2.70,0.00,4.9,3.7
4ajl,4.40,4.10,1.70,49.8,108.1
4b68,7.80,7.10,1.90,19.1,32.4
1jno,0.00,0.00,0.00,3.0,2.0
1tov,3.30,2.60,0.00,6.0,6.1
2rhd,7.50,6.10,0.00,7.0,12.5
1y3k,5.70,5.70,0.00,42.5,93.7
4eo9,8.20,7.70,1.90,10.9,16.3
1jl7,15.20,15.20,1.80,9.0,9.6
4ft3,2.60,1.90,0.90,12.7,19.3
1qzc,0.00,0.00,0.00,3.4,2.3
4isn,8.00,7.80,1.90,9.2,19.9
1jo3,0.00,0.00,0.00,3.2,2.7
1opz,7.00,7.00,0.90,4.2,4.4
3p7k,19.10,11.50,0.00,3.7,2.6
1l5e,28.20,28.20,16.20,7.0,11.9
1qzd,0.00,0.00,0.00,3.4,3.0
1tpt,0.00,0.00,0.00,3.4,1.1
1jo4,0.00,0.00,0.00,3.1,1.9
2asd,5.20,4.10,1.80,24.4,56.3
1vud,3.20,3.20,0.70,283.0,705.9
3pmt,4.30,4.30,0.00,4.8,3.7
2vmr,6.90,6.70,1.70,20.1,32.1
2jrk,0.30,0.30,0.50,29.7,64.9
1tt9,0.00,0.00,0.00,5.9,7.8
1b0q,0.00,0.00,0.00,2.6,0.5
1jq1,0.00,0.00,0.00,2.8,2.2
1r2x,0.00,0.00,0.00,3.3,2.4
2rig,0.00,0.00,0.00,2.9,2.3
4fsm,4.90,4.00,3.00,12.2,18.4
2qw5,3.30,2.90,0.90,27.2,52.5
2qhz,2.90,2.30,1.80,10.0,14.7
1b75,0.50,0.50,0.00,24.6,53.7
3vhd,5.10,3.80,1.60,16.0,34.2
3ppd,11.00,0.00,0.00,2.4,0.3
1jq2,0.00,0.00,0.00,12.5,114.2
1t1m,0.00,0.00,0.00,3.3,2.4
2rjy,10.00,10.00,0.00,4.2,5.2
3no4,4.50,3.90,1.50,30.8,61.0
3mkf,4.60,4.20,1.10,11.6,21.6
3pzz,5.60,0.00,0.00,2.4,0.6
4gn0,4.00,2.70,1.90,12.7,27.4
3qfo,7.10,7.00,1.70,16.4,39.2
1u5f,9.20,8.20,0.00,5.7,6.9
1smb,9.60,7.00,0.80,9.7,11.1
3q61,1.40,0.00,0.00,3.4,4.0
3qut,5.20,4.70,1.90,10.9,17.7
1t1o,0.00,0.00,0.00,2.5,2.1
4auc,8.20,6.60,1.60,19.5,24.4
1pru,2.20,2.20,0.00,4.1,3.3
3gt9,1.50,1.50,1.00,6.7,15.1
2tma,0.00,0.00,0.00,3.3,3.8
1thd,0.00,0.00,0.00,4.6,6.5
1rut,13.30,10.20,1.70,8.2,11.0
3qii,10.80,9.60,0.00,4.0,2.8
1ysq,9.20,7.50,2.10,7.0,13.4
1sol,14.10,14.10,0.00,3.4,0.8
2oed,4.60,4.60,0.00,4.5,2.7
2v6w,1.90,1.90,0.00,3.2,3.2
4ggh,6.40,6.30,1.80,55.0,132.2
1ue3,35.50,0.00,0.00,3.1,1.2
3upi,4.70,4.40,2.00,51.1,84.0
3ki0,5.40,4.30,1.30,9.7,15.8
1spf,2.00,2.00,0.00,19.9,43.8
2k8u,0.00,0.00,0.00,3.3,2.7
4fta,4.50,3.90,2.60,11.7,18.1
3qrn,0.00,0.00,0.00,3.3,1.8
2jek,7.90,5.00,1.80,6.7,12.8
1tja,0.00,0.00,0.00,5.7,8.4
4fsq,2.30,2.10,1.20,11.7,18.1
2v7r,3.70,3.70,0.00,3.3,3.4
1ue4,5.60,2.80,0.00,2.9,1.1
1s01,3.40,3.40,0.80,12.4,19.7
4mch,4.40,3.00,1.00,9.3,18.1
3rdc,3.00,2.60,0.00,6.7,12.8
2k97,21.00,21.00,0.00,10.0,18.2
2rb0,4.30,3.20,1.10,8.7,13.9
1uhy,24.90,19.40,0.00,4.0,1.1
2eqw,3.40,3.40,0.00,20.8,30.6
2vn6,2.50,2.00,0.00,9.9,15.6
4gsy,3.90,3.90,1.90,14.3,28.8
1iad,6.20,5.90,1.00,7.6,14.1
4ijn,6.80,6.40,1.80,27.6,58.0
2v8h,3.80,3.70,0.60,66.4,125.2
1pee,7.60,6.30,1.70,9.2,12.4
3llo,10.40,7.30,1.40,7.2,9.6
1zn1,0.00,0.00,0.00,3.7,2.7
1crw,9.50,8.90,1.90,18.4,42.3
1uno,7.40,0.00,0.00,2.8,1.5
1kdx,5.20,5.20,0.00,51.0,150.0
4k8a,2.90,2.70,1.30,15.0,30.1
4f3w,6.60,6.00,1.60,16.3,33.7
1uu4,5.20,4.70,0.00,11.3,17.7
2agn,0.00,0.00,0.00,2.5,2.0
1h5v,11.60,9.60,1.30,16.3,27.6
4k3z,6.80,6.20,1.60,23.9,48.0
3s49,0.00,0.00,0.00,6.1,8.4
4bfl,6.20,6.10,2.80,105.2,243.2
2akh,0.00,0.00,0.00,4.6,4.5
4fv2,3.70,3.50,1.20,14.6,26.8
4jfs,7.30,7.30,1.70,33.4,74.7
2v0h,4.20,3.80,1.10,17.8,31.4
4h9q,6.30,6.10,1.40,12.9,28.4
2id8,6.20,5.80,1.00,12.8,22.6
2jtt,0.20,0.20,0.00,123.9,324.5
1p1x,4.90,4.90,0.80,20.4,39.0
1ocb,6.30,6.20,1.40,27.9,62.2
2vuq,4.00,2.00,0.00,3.1,2.8
2qg4,4.60,4.50,1.20,114.4,296.4
2zo4,5.10,5.10,1.70,10.0,21.6
2kar,0.00,0.00,0.00,3.3,2.7
3tq6,4.40,2.90,1.80,17.2,38.8
2aki,0.00,0.00,0.00,4.4,4.6
3sd8,3.00,1.50,0.00,3.4,3.3
2wds,9.50,8.10,0.00,7.2,9.3
2kas,0.00,0.00,0.00,3.4,2.7
3lw0,3.40,3.10,0.90,45.8,91.6
1b9u,0.90,0.90,0.00,10.8,20.6
2bk2,0.00,0.00,0.00,3.6,3.2
1v4f,137.30,45.80,0.00,2.6,1.3
1i6c,1.50,1.50,0.00,11.2,22.0
3sgn,5.60,5.60,0.00,3.1,0.9
2kbi,0.40,0.40,0.00,52.9,102.4
3mqy,8.30,8.30,1.90,27.2,52.8
2vn4,10.20,9.60,1.90,23.1,43.5
4k3e,2.90,2.70,1.30,34.9,58.2
1v6q,119.00,47.60,0.00,2.5,1.3
3rm8,3.80,3.70,1.50,28.9,58.0
3rqq,9.50,8.60,1.20,9.5,20.3
3sgo,5.40,0.00,0.00,2.6,0.3
2fvo,0.00,0.00,0.00,3.3,2.3
2wpy,12.20,3.50,0.00,3.8,2.0
1v7h,143.80,52.30,0.00,2.5,1.3
3sgs,88.90,0.00,0.00,2.3,0.3
1rxr,4.10,4.10,0.00,46.3,125.8
1tcp,4.50,4.50,0.00,16.4,30.2
4gin,7.50,7.10,1.40,28.8,48.0
4kns,5.20,5.00,1.40,59.6,120.6
2ox0,5.20,4.70,1.70,26.6,52.4
2i68,1.20,1.20,0.00,3.8,0.2
2gkt,2.40,1.20,1.30,4.4,3.7
1lop,11.80,11.40,2.70,6.9,11.0
3t86,12.90,4.30,0.00,3.0,0.8
1vjk,4.20,4.20,0.00,4.8,6.1
3ebp,4.30,4.20,1.70,32.0,56.9
3fmj,6.90,6.40,1.60,11.3,25.1
2wq2,10.90,10.90,0.00,4.0,2.4
1vkb,4.50,4.50,1.70,8.3,11.2
1aec,5.10,4.80,2.80,10.3,16.1
3r6h,4.20,4.00,0.30,13.4,16.7
2lg2,0.00,0.00,0.00,3.4,2.8
2g2n,4.00,3.90,1.10,15.9,32.1
2iy3,0.00,0.00,0.00,3.9,3.0
3tbo,17.50,11.70,0.00,4.1,3.2
2wot,2.30,2.10,1.40,13.7,24.4
3bcu,4.20,4.10,1.90,30.7,56.4
2iqj,10.00,9.30,1.30,10.3,16.4
2xc6,4.30,4.30,0.00,2.2,0.8
2m1d,0.20,0.20,0.00,28.5,57.7
2o0f,0.00,0.00,0.00,3.5,2.2
3irv,8.50,5.90,1.10,10.7,18.0
1vjw,11.50,10.40,0.00,4.0,3.6
1bax,0.00,0.00,0.00,3.0,2.2
2ygi,10.20,2.50,0.00,2.6,1.8
3toq,7.80,7.80,0.00,6.3,7.3
2cg1,2.80,2.60,0.60,29.4,44.5
2ljl,11.60,11.60,0.60,45.1,64.8
3f15,4.30,3.50,2.10,6.9,11.9
2of6,0.00,0.00,0.00,4.6,5.0
2ygj,24.80,0.00,0.00,2.3,0.6
1bcb,0.00,0.00,0.00,10.6,24.5
1d7j,11.70,10.50,1.20,8.1,13.2
1vmh,5.10,3.70,0.00,9.4,9.5
3zlm,6.50,4.50,1.70,9.8,14.2
1qri,14.90,14.60,6.40,9.6,17.1
2ywk,11.40,7.20,0.00,5.1,5.9
3sm4,4.20,4.00,1.80,21.3,55.3
3km5,7.40,6.80,0.80,14.7,24.3
3cts,7.40,5.90,1.80,8.0,19.7
4fd0,4.40,4.30,1.60,17.4,30.2
1c7k,9.30,6.40,1.60,5.9,8.9
2e3a,11.30,8.70,1.40,14.3,26.9
3u04,3.40,3.40,0.00,9.0,13.0
2r1g,0.00,0.00,0.00,4.0,3.1
1p3c,4.40,3.80,0.30,9.9,16.4
1js5,0.00,0.00,0.00,3.2,3.5
2w4c,3.10,1.80,1.30,5.0,7.6
2z41,4.60,0.00,0.00,2.9,5.6
4gkb,5.70,5.60,1.70,36.7,85.3
3p1e,9.30,7.30,1.60,14.7,17.5
2rec,3.30,3.30,0.00,5.5,6.6
2yow,7.20,6.50,1.80,12.1,27.4
2lrp,5.50,5.50,0.00,89.4,191.1
1vrz,6.60,0.00,0.00,2.6,1.4
3fz9,5.80,5.80,1.20,5.6,8.4
1js7,0.00,0.00,0.00,22.1,55.8
4dkb,8.50,7.40,2.00,8.7,16.5
1tos,0.00,0.00,0.00,2.9,1.2
3cuc,6.00,5.40,1.60,18.0,31.9
3k7f,8.80,8.80,1.70,47.8,90.2
2zqe,3.80,3.80,0.00,4.6,5.8
1vtb,0.00,0.00,0.00,2.7,1.5
3ib8,6.00,5.20,1.30,10.0,21.4
1m55,7.60,6.00,1.10,12.9,32.5
1meo,9.50,8.90,1.90,7.8,14.0
2kmv,1.70,1.70,0.00,91.9,179.4
1tz4,1.90,1.90,0.00,17.7,31.8
2vaz,0.00,0.00,0.00,3.3,2.4
3u7t,5.50,2.80,0.00,4.2,2.8
1vtr,136.10,71.00,0.00,2.4,0.8
2pmy,12.00,12.00,1.40,5.9,8.3
4do6,10.50,10.40,1.80,31.7,63.5
1bdk,10.60,10.60,0.00,3.1,0.6
2zy6,3.60,3.60,0.00,4.4,7.0
3i6v,4.50,3.90,0.30,11.1,15.3
1vtt,0.00,0.00,0.00,2.6,1.7
4b72,5.20,4.80,1.20,15.7,27.9
1c5a,4.50,4.50,1.00,78.8,175.9
2vrh,0.00,0.00,0.00,3.8,4.0
3ukb,2.80,2.80,0.00,3.3,3.8
2cvp,6.30,6.10,1.90,30.4,88.5
1bdz,0.00,0.00,0.00,3.4,3.6
3p8c,5.30,5.20,1.80,94.6,190.9
3mtc,5.60,5.20,0.80,14.0,23.3
1wkx,8.00,3.20,0.00,3.7,2.8
1oq5,9.30,8.60,1.70,11.9,21.2
2x8q,0.00,0.00,0.00,3.3,2.5
2vwy,5.90,5.90,1.40,12.5,22.1
1g1f,4.50,4.30,1.60,10.3,20.4
3ukc,7.30,5.80,0.00,3.3,3.5
4gee,5.20,4.60,1.00,9.6,15.0
1bjh,0.00,0.00,0.00,10.7,24.8
1kf5,4.30,3.40,1.40,8.3,10.1
306d,5.40,5.40,0.00,2.9,1.5
4kal,6.40,6.40,1.40,34.8,52.9
1wzb,91.30,84.30,0.00,3.8,5.8
1clb,5.20,5.20,0.00,67.3,181.4
2wfq,5.60,4.10,1.90,6.7,11.4
3b27,4.80,4.80,1.50,11.1,17.9
2yic,4.30,4.20,1.70,109.0,243.4
2xyy,43.60,43.60,0.00,7.8,2.7
310d,2.10,2.10,0.00,2.3,1.8
3ki7,5.40,4.60,1.30,9.7,16.4
3us5,3.90,3.90,0.00,7.1,8.0
2lat,15.80,15.80,0.00,20.5,38.9
3f7h,4.00,4.00,1.30,7.6,15.3
2kik,6.30,6.30,0.60,79.9,168.4
315d,13.90,7.00,0.00,3.6,3.1
1xas,0.00,0.00,0.00,3.2,2.5
1nwd,0.40,0.40,0.00,107.8,226.2
2ess,8.40,6.50,2.00,11.9,17.7
2bcb,8.20,8.20,0.00,65.2,182.1
2xyz,31.30,31.30,0.00,6.9,3.2
2b3b,5.90,5.80,1.40,62.5,192.9
