1tze,19.60,14.00,5.60,0.0
1mvr,2.00,0.00,0.00,2.0
3ziu,9.40,8.70,0.60,0.0
3p8n,13.00,12.30,0.70,0.0
4jx4,15.70,15.50,0.20,0.0
2uyu,15.40,14.30,0.60,0.5
4lh1,6.50,6.50,0.00,0.0
2au3,11.10,10.40,0.70,0.0
4lb8,6.60,5.30,1.40,0.0
4jia,8.00,6.90,1.10,0.0
4fhy,10.10,9.70,0.40,0.0
2bod,5.20,5.00,0.20,0.0
4gd8,10.10,9.40,0.70,0.0
2z3h,7.40,5.90,1.60,0.0
1p6g,0.00,0.00,0.00,0.0
4dt0,19.80,19.80,0.00,0.0
2y1e,5.90,5.00,0.80,0.1
3dj2,2.40,2.10,0.20,0.2
4iqx,7.80,7.40,0.40,0.0
1osa,23.30,18.80,3.70,0.8
3hl1,8.70,7.90,0.90,0.0
3qtg,8.70,8.60,0.00,0.1
2x5a,8.00,7.50,0.40,0.0
4a3o,21.70,16.80,4.90,0.0
3t7l,10.50,7.70,1.40,1.4
3pbo,5.40,4.90,0.50,0.0
3bns,7.10,6.40,0.70,0.0
4eg6,11.70,11.60,0.10,0.0
4fb2,10.90,10.60,0.20,0.0
2g9u,6.00,5.80,0.20,0.0
4bbc,4.30,4.20,0.10,0.0
4em7,4.70,3.20,1.60,0.0
3n4e,6.90,6.90,0.00,0.0
3n6x,7.30,7.10,0.10,0.0
1o50,8.00,7.20,0.40,0.4
3e9d,7.80,7.30,0.40,0.1
1x7w,12.60,11.30,1.40,0.0
2ex6,12.20,11.70,0.60,0.0
4l58,8.50,6.90,1.50,0.0
4dga,10.50,8.70,1.80,0.0
1y02,13.00,11.80,1.20,0.0
1th1,7.70,7.60,0.10,0.0
1p87,0.00,0.00,0.00,0.0
2ahs,8.30,6.80,1.30,0.2
2zq0,11.30,11.00,0.20,0.0
4gu9,5.60,5.40,0.20,0.0
4hcw,7.40,7.10,0.30,0.0
3pt2,14.50,11.40,3.10,0.0
3csg,13.70,13.20,0.40,0.0
4goc,13.40,12.10,0.50,0.8
3cel,8.10,7.40,0.60,0.0
1c9m,12.20,12.00,0.30,0.0
3r4i,11.30,10.10,1.20,0.0
3td0,5.50,5.50,0.00,0.0
4gvw,6.20,5.50,0.70,0.0
3fzn,5.60,5.10,0.10,0.5
3r0s,14.00,13.50,0.50,0.0
3diy,3.50,3.20,0.40,0.0
2j47,7.90,7.60,0.30,0.0
3dvw,6.80,5.90,0.90,0.0
2sgf,9.60,9.30,0.30,0.0
3s5f,12.10,9.30,2.80,0.0
3p83,9.00,8.70,0.30,0.0
3qzu,5.40,5.20,0.20,0.0
3c19,14.70,10.50,4.20,0.0
2rso,5.10,5.10,0.00,0.0
2a86,9.30,8.60,0.70,0.0
3o6p,8.80,8.10,0.70,0.0
3fhd,7.80,7.30,0.50,0.0
2bqc,11.40,10.00,1.40,0.0
2wfo,15.30,13.80,1.50,0.0
3zr0,9.70,9.50,0.20,0.0
2vhs,5.70,5.60,0.10,0.0
1ycd,6.80,6.70,0.10,0.0
1pdf,0.00,0.00,0.00,0.0
2l1f,3.00,3.00,0.00,0.0
2p17,10.50,10.30,0.20,0.0
2vjf,10.90,10.60,0.20,0.0
4mm8,11.50,11.20,0.20,0.0
4mhv,8.20,7.90,0.00,0.3
1c9n,14.00,10.90,3.10,0.0
4gd0,4.90,4.90,0.00,0.0
2wgu,7.80,7.80,0.00,0.0
4jbe,7.80,7.00,0.50,0.3
4b9s,6.90,6.70,0.20,0.0
2ew2,8.10,7.90,0.20,0.0
1f0n,28.00,25.50,2.50,0.0
3rqx,9.70,9.20,0.40,0.0
3lhm,10.80,7.50,3.30,0.0
2lzg,0.50,0.50,0.00,0.0
2h5o,15.30,13.80,1.50,0.0
3n64,9.90,9.20,0.70,0.0
3vcl,9.50,9.20,0.30,0.0
4gwg,7.70,6.20,1.50,0.0
3bz5,6.20,5.50,0.70,0.0
3l94,6.90,6.40,0.50,0.0
4ejl,10.20,9.30,0.90,0.0
3mao,7.60,5.40,1.10,1.1
1pdi,0.00,0.00,0.00,0.0
1as8,20.80,14.40,6.20,0.2
1ym9,5.10,4.40,0.70,0.0
3ufz,8.10,8.10,0.00,0.0
2rpk,0.00,0.00,0.00,0.0
2eb1,11.10,10.80,0.20,0.1
2bhf,12.90,12.10,0.70,0.0
2lps,0.00,0.00,0.00,0.0
3d9l,8.30,6.10,2.20,0.0
3q6s,9.40,8.80,0.60,0.0
3sz1,9.20,8.00,1.20,0.0
1vpv,9.10,8.90,0.20,0.0
4kea,12.00,11.40,0.70,0.0
2iod,14.80,14.10,0.70,0.0
3oph,9.80,8.20,1.70,0.0
3kev,8.80,8.30,0.60,0.0
1pfp,14.40,10.10,4.30,0.0
2xi5,9.90,9.40,0.50,0.0
2rr9,2.20,2.20,0.00,0.0
3fvb,6.60,5.60,1.10,0.0
2mnr,6.00,5.80,0.20,0.0
3ug4,9.30,9.20,0.20,0.0
1xic,7.30,5.90,1.40,0.0
3twq,10.60,9.70,1.00,0.0
2xzg,7.40,7.10,0.20,0.2
2zb1,11.50,10.50,1.00,0.0
4dyz,4.50,2.40,1.70,0.3
1sfs,12.70,11.60,1.10,0.0
4ihl,13.30,13.00,0.00,0.2
1pdj,0.00,0.00,0.00,0.0
1npa,49.80,10.50,39.30,0.0
3apa,10.50,10.10,0.40,0.0
3fwx,8.10,7.40,0.70,0.0
1t2x,5.30,4.80,0.50,0.0
1tli,13.70,12.60,1.00,0.0
2o9z,10.40,10.30,0.10,0.0
1ojx,4.30,4.20,0.00,0.0
3q6z,17.40,12.00,5.30,0.0
4djn,8.80,8.00,0.70,0.0
2x8y,7.60,7.30,0.30,0.0
1pdm,0.00,0.00,0.00,0.0
2d4p,3.20,2.70,0.50,0.0
3riw,14.20,11.90,2.30,0.0
1gb8,10.40,6.90,3.50,0.0
3pot,7.70,7.70,0.00,0.0
1i9s,13.10,8.00,5.00,0.0
2b9v,15.00,12.80,2.20,0.0
3r3w,9.70,9.60,0.10,0.0
4fm6,11.30,10.10,0.90,0.3
3ze5,9.40,9.00,0.40,0.0
4kp3,8.30,7.90,0.30,0.0
3l8k,11.50,11.00,0.50,0.0
1han,8.70,8.30,0.40,0.0
2qvm,13.20,9.60,3.50,0.0
4bc2,2.30,2.20,0.10,0.0
1erv,11.80,8.90,3.00,0.0
4h2s,8.40,8.40,0.00,0.0
2pq8,8.60,5.90,0.20,2.5
2p2w,10.90,9.70,1.10,0.0
4h4s,4.20,4.10,0.20,0.0
3ucm,17.10,15.30,1.30,0.6
3s5v,9.30,6.80,2.40,0.0
2qms,15.30,12.20,3.10,0.0
3elb,9.30,8.30,1.00,0.0
4isn,8.00,7.80,0.20,0.0
3vvu,12.30,10.90,1.30,0.0
2li7,0.40,0.40,0.00,0.0
4gsd,11.00,9.80,0.60,0.6
1atx,4.30,4.30,0.00,0.0
3axz,14.60,12.60,2.00,0.0
3g30,9.90,9.60,0.20,0.0
4i8c,12.00,11.60,0.40,0.0
1l0e,11.20,10.30,0.90,0.0
1pdp,0.00,0.00,0.00,0.0
1gez,9.20,5.20,3.50,0.4
4hcu,5.20,5.20,0.00,0.0
4hu2,9.70,7.60,1.50,0.6
3qfo,7.10,7.00,0.10,0.0
1o8t,14.70,14.70,0.00,0.0
4h7e,4.60,4.60,0.00,0.0
3zyi,5.20,4.80,0.40,0.0
4ln6,12.60,12.20,0.40,0.0
4hxt,12.60,10.50,2.10,0.0
4btk,6.50,5.70,0.60,0.2
3cnf,3.20,0.00,0.00,3.2
1f9o,12.50,12.20,0.30,0.0
3b37,8.40,7.50,0.80,0.1
3boj,11.80,10.40,1.50,0.0
3ze1,9.00,9.00,0.00,0.0
2wpu,5.00,4.00,1.00,0.0
3vhd,5.10,3.80,1.30,0.0
3ag9,6.30,6.00,0.30,0.0
4ife,17.60,17.60,0.00,0.0
3qut,5.20,4.70,0.50,0.0
1vud,3.20,3.20,0.00,0.0
1gf5,14.90,10.50,3.90,0.4
3no4,4.50,3.90,0.60,0.0
1gm4,35.20,32.30,3.00,0.0
3npc,11.70,10.50,1.30,0.0
2big,11.00,10.80,0.20,0.0
3lkt,10.00,9.80,0.10,0.0
1f2z,15.20,8.50,6.70,0.0
2j4i,8.00,7.20,0.70,0.2
1pn6,0.00,0.00,0.00,0.0
2aep,15.30,14.90,0.50,0.0
2ks1,5.80,5.80,0.00,0.0
2w5a,14.90,11.50,3.40,0.0
1djp,14.70,14.50,0.20,0.0
3gn8,11.40,10.30,1.10,0.0
1yxs,9.80,9.20,0.70,0.0
1rkq,7.90,7.70,0.20,0.0
1ac8,8.40,8.20,0.20,0.0
3m52,14.20,11.70,2.50,0.0
2jrk,0.30,0.30,0.00,0.0
3tl3,6.30,6.10,0.10,0.0
2uyq,7.90,7.40,0.50,0.0
2aqs,15.10,14.30,0.80,0.0
2jek,7.90,5.00,2.90,0.0
4fsl,8.20,7.40,0.80,0.0
1g2u,15.30,14.40,0.90,0.0
2vyn,11.00,10.90,0.00,0.1
1pn7,0.00,0.00,0.00,0.0
3t7f,13.30,10.60,2.40,0.2
4jfs,7.30,7.00,0.00,0.3
1xoz,13.00,9.00,3.90,0.2
2med,8.20,5.00,2.70,0.5
3k7g,10.90,8.70,2.20,0.0
1zmr,7.80,7.80,0.00,0.0
3ti9,7.80,7.30,0.60,0.0
2ynh,8.80,8.50,0.30,0.0
1rva,8.90,8.80,0.10,0.0
3lgw,17.60,16.50,1.10,0.0
4gsy,3.90,3.90,0.00,0.0
4fdj,14.30,13.60,0.60,0.0
4gqq,10.50,10.30,0.30,0.0
3g1b,11.10,8.80,2.30,0.0
1pn8,0.00,0.00,0.00,0.0
3rht,6.30,6.10,0.10,0.1
1lzy,13.90,13.00,1.00,0.0
2pfr,9.50,6.90,0.30,2.3
4k8a,2.90,2.70,0.20,0.0
4f3w,6.60,6.00,0.60,0.0
3oea,7.40,7.40,0.00,0.0
2qck,17.90,9.90,8.00,0.0
3owr,6.30,5.10,1.20,0.0
4k1p,13.00,12.60,0.40,0.0
2bcg,9.80,9.30,0.50,0.0
2fct,8.90,8.30,0.10,0.4
1o7k,12.10,11.60,0.50,0.0
3zs5,12.30,11.80,0.50,0.0
3n3r,10.20,9.60,0.20,0.4
1aln,10.30,10.10,0.20,0.0
1qza,0.00,0.00,0.00,0.0
1jwq,11.90,11.60,0.30,0.0
3gyd,11.20,9.90,1.30,0.0
2pj3,13.20,12.50,0.80,0.0
3fao,8.00,6.30,1.70,0.0
1z08,6.10,5.80,0.30,0.0
1t3p,7.80,7.80,0.00,0.0
1rdj,12.10,11.80,0.30,0.0
1qzb,0.00,0.00,0.00,0.0
2r3s,8.50,7.40,1.10,0.0
2bik,6.20,5.80,0.40,0.0
3zmt,7.30,7.10,0.20,0.0
3i31,15.20,11.20,3.20,0.8
3ju3,12.30,6.90,4.90,0.5
1h51,13.50,13.00,0.30,0.2
1eiz,11.20,11.20,0.00,0.0
4aqv,3.50,2.10,0.00,1.4
2eeo,17.20,15.70,1.50,0.0
3itp,8.10,8.10,0.00,0.0
1qzc,0.00,0.00,0.00,0.0
4dmw,13.40,13.20,0.20,0.0
1pn4,6.60,6.40,0.20,0.0
3r3z,8.70,8.50,0.10,0.1
2vn4,10.20,9.60,0.60,0.0
1l0d,10.80,9.20,1.60,0.0
3ptm,7.00,6.70,0.30,0.0
3hps,8.20,7.50,0.70,0.0
2ipb,12.00,11.70,0.30,0.0
3eja,7.60,7.10,0.50,0.0
3tg6,8.30,7.70,0.70,0.0
2ejx,7.80,6.50,1.30,0.0
1d0m,14.00,12.40,1.50,0.0
3l43,5.30,5.10,0.10,0.0
1iad,6.20,5.90,0.30,0.0
3s76,13.00,10.80,2.00,0.2
1qzd,0.00,0.00,0.00,0.0
4kns,5.20,5.00,0.10,0.0
2bzg,9.50,9.20,0.00,0.2
4ato,9.30,8.80,0.50,0.0
3gwv,6.90,6.60,0.20,0.0
1rxr,4.10,4.10,0.00,0.0
1zic,14.90,11.90,3.00,0.0
3fmj,6.90,6.40,0.50,0.0
1nia,20.50,15.50,3.80,1.2
1ueb,7.80,7.80,0.00,0.0
1tpk,16.00,13.50,2.50,0.0
2nrt,8.80,6.60,2.10,0.0
2q30,10.40,10.20,0.10,0.0
2hzr,5.90,5.20,0.70,0.0
3ciz,7.60,7.40,0.20,0.0
4ezv,13.60,13.40,0.30,0.0
1r2x,0.00,0.00,0.00,0.0
1a3n,9.50,9.20,0.00,0.3
1e38,7.40,7.10,0.30,0.0
2jfc,8.50,8.20,0.30,0.0
3tqh,7.00,6.80,0.20,0.0
3rqq,9.50,8.60,0.90,0.0
1cb2,16.60,14.40,2.30,0.0
2id8,6.20,5.60,0.50,0.2
4lfh,8.60,7.70,0.80,0.0
1t1m,0.00,0.00,0.00,0.0
1poo,13.40,13.40,0.00,0.0
2j1k,8.70,8.50,0.10,0.0
3g5a,8.80,7.70,1.10,0.0
4hgc,9.60,7.50,0.80,1.3
1eqp,9.20,8.20,1.10,0.0
1oq5,9.30,8.60,0.70,0.0
1gkq,13.50,12.60,0.80,0.0
1txg,9.80,9.00,0.40,0.4
2atb,11.30,7.70,3.20,0.5
4gh9,9.70,6.80,2.90,0.0
1op9,9.90,9.20,0.70,0.0
2xmk,8.00,8.00,0.00,0.0
1t1o,0.00,0.00,0.00,0.0
3szb,9.80,9.40,0.10,0.4
2kik,6.30,6.30,0.00,0.0
2pan,7.20,6.90,0.30,0.0
2trx,11.10,10.00,1.10,0.0
2i4w,8.50,7.60,0.90,0.0
4gkb,5.70,5.60,0.10,0.0
4heb,4.20,4.00,0.20,0.0
2rqq,1.10,1.10,0.00,0.0
4bnu,9.90,8.40,1.40,0.0
1tlx,14.90,13.70,1.20,0.0
3kya,7.80,7.10,0.70,0.0
1thd,0.00,0.00,0.00,0.0
2wf4,13.20,12.40,0.80,0.0
1d7j,11.70,10.50,1.10,0.0
3n9x,7.20,7.20,0.00,0.0
2y4k,13.10,12.70,0.20,0.1
1meo,9.50,8.30,0.60,0.6
1h14,10.60,9.40,0.70,0.4
3svd,11.80,10.30,1.50,0.0
3uaa,18.70,17.60,0.70,0.4
3a95,8.50,8.10,0.50,0.0
1aec,5.10,4.80,0.30,0.0
4acd,6.00,6.00,0.00,0.0
1xwb,11.70,8.30,3.00,0.4
1k75,16.50,15.80,0.70,0.0
3i3c,12.00,11.70,0.30,0.0
1dak,13.60,10.30,3.30,0.0
1tja,0.00,0.00,0.00,0.0
2x71,12.90,11.90,1.00,0.0
4af3,14.30,12.00,2.30,0.0
3jt7,9.20,8.70,0.40,0.1
2zhp,8.70,7.70,1.00,0.0
2h4w,11.20,9.80,1.40,0.0
2h39,11.00,10.40,0.60,0.0
4m0g,8.10,8.10,0.00,0.0
4dej,4.10,3.80,0.30,0.0
3tgi,11.70,11.70,0.00,0.0
3bii,15.90,14.50,1.40,0.0
3fz9,5.80,5.80,0.00,0.0
2wfq,5.60,4.10,1.50,0.0
1lqp,11.50,10.90,0.60,0.0
4g9m,7.60,6.30,1.30,0.0
2rcy,7.10,6.60,0.50,0.0
3ot2,7.50,6.50,1.00,0.0
1zn1,0.00,0.00,0.00,0.0
2hrz,10.60,9.20,1.40,0.0
3t7o,11.80,10.70,1.10,0.0
1diq,8.30,8.00,0.40,0.0
2npb,3.60,3.60,0.00,0.0
4d8x,13.10,10.60,2.50,0.0
3kcs,8.80,8.00,0.80,0.0
1cwm,9.90,9.90,0.00,0.0
2e3a,11.30,8.70,2.60,0.0
2oo1,11.60,11.50,0.10,0.0
4gja,7.00,6.50,0.50,0.0
3op6,6.70,5.00,1.70,0.0
4g8h,15.40,15.10,0.40,0.0
4b72,5.20,4.80,0.30,0.0
2agn,0.00,0.00,0.00,0.0
1b8s,9.50,9.50,0.00,0.0
4hik,9.10,8.70,0.00,0.4
1wbo,11.40,10.50,0.80,0.0
2gfc,7.20,6.00,1.10,0.0
1iut,9.40,8.50,0.90,0.0
4h0z,12.10,11.10,1.00,0.0
1moo,10.90,10.00,0.70,0.2
1jon,13.00,13.00,0.00,0.0
2v9y,20.70,8.30,12.40,0.0
3oyq,9.50,8.20,1.40,0.0
2akh,0.00,0.00,0.00,0.0
1h5k,12.70,12.70,0.00,0.0
3mnp,20.00,16.50,3.30,0.2
3uhq,11.20,10.50,0.60,0.0
2cjy,13.60,10.60,3.00,0.0
4bwm,7.40,7.30,0.00,0.1
4gp9,8.50,6.80,1.20,0.4
2ydp,8.60,8.30,0.20,0.2
3v8l,9.40,9.00,0.40,0.0
4avn,9.70,8.80,0.90,0.0
2wzs,7.50,7.40,0.10,0.0
2l8o,14.30,14.30,0.00,0.0
2dsp,12.90,11.90,1.00,0.0
2zxq,8.10,8.10,0.10,0.0
2aki,0.00,0.00,0.00,0.0
4jos,12.80,10.70,2.10,0.1
2w5g,6.20,5.90,0.30,0.0
1bnm,21.40,21.00,0.50,0.0
4jci,9.20,8.50,0.60,0.1
4a8o,4.40,3.70,0.70,0.0
3jr1,7.20,6.90,0.30,0.0
3png,12.70,11.70,1.00,0.0
3cin,11.80,7.80,3.90,0.0
4fvr,11.70,11.00,0.70,0.0
3ues,8.70,8.30,0.40,0.0
2cxp,6.30,6.20,0.10,0.0
4gee,5.20,4.60,0.60,0.0
2w4i,8.60,8.30,0.30,0.1
4h61,11.80,11.40,0.40,0.0
3ol4,6.70,5.70,1.00,0.0
3q4a,7.50,5.40,2.10,0.0
2bk2,0.00,0.00,0.00,0.0
4kvj,5.70,5.00,0.80,0.0
4fb4,7.30,7.30,0.00,0.0
1hsg,9.30,9.00,0.30,0.0
1ukv,9.60,8.60,1.00,0.0
3iwx,12.00,9.20,2.80,0.0
3j1b,5.10,5.10,0.00,0.0
3eqn,10.20,10.10,0.10,0.0
4j8z,13.20,11.20,2.00,0.0
1ip4,7.00,5.30,1.80,0.0
3be5,10.50,10.20,0.30,0.0
1d6f,9.70,8.40,1.40,0.0
3cfk,12.60,10.70,1.50,0.4
3n72,12.10,9.10,3.00,0.0
4dvl,26.90,25.50,1.40,0.0
3hu2,7.50,7.30,0.20,0.0
3mnz,11.60,10.40,1.00,0.3
2gvy,13.00,12.90,0.10,0.0
2fvo,0.00,0.00,0.00,0.0
2v4z,11.30,10.90,0.30,0.2
4e5m,7.10,7.10,0.00,0.0
2rs2,0.90,0.90,0.00,0.0
3e8j,5.40,5.30,0.10,0.0
4ksy,7.20,5.20,2.00,0.0
1xbt,9.90,9.50,0.40,0.0
1mri,28.90,25.10,3.80,0.0
3n2s,9.00,8.30,0.70,0.0
4af6,11.60,11.50,0.10,0.0
2f8o,6.20,5.30,0.90,0.0
2v3b,9.30,8.40,0.90,0.0
4a27,9.80,9.20,0.60,0.0
1hgj,20.80,20.80,0.00,0.0
2i68,1.20,1.20,0.00,0.0
2j8w,9.70,9.50,0.00,0.2
3act,8.90,8.90,0.10,0.0
1ip6,8.80,4.80,4.00,0.0
1js4,10.60,10.30,0.30,0.1
3u6b,9.40,8.80,0.70,0.0
2y6j,8.40,6.20,2.20,0.0
2hje,11.00,9.80,1.20,0.0
1b6l,8.30,7.70,0.60,0.0
4l4e,11.50,10.90,0.40,0.1
2iy3,0.00,0.00,0.00,0.0
1mqh,9.90,9.20,0.70,0.0
3lhx,9.20,9.20,0.00,0.0
2hdz,7.40,7.40,0.00,0.0
4ko4,8.70,8.20,0.10,0.5
2vlu,4.80,4.00,0.80,0.0
3qz5,14.90,14.50,0.40,0.0
4leh,4.30,4.20,0.10,0.0
4lre,8.40,8.30,0.10,0.0
3gr4,6.70,6.60,0.10,0.0
1xux,4.20,3.00,1.20,0.0
2o0f,0.00,0.00,0.00,0.0
1jcd,9.70,6.90,2.80,0.0
3qnx,8.30,7.40,0.90,0.0
3fqq,11.60,11.00,0.60,0.0
1npf,13.10,11.90,1.20,0.0
2w5s,6.80,5.50,1.20,0.0
2alp,7.90,7.90,0.00,0.0
4gtv,9.10,9.00,0.10,0.0
1b2s,12.60,12.30,0.30,0.0
1qh4,12.70,12.10,0.60,0.0
1tp9,10.00,8.10,1.60,0.3
2of6,0.00,0.00,0.00,0.0
4gzl,13.90,12.50,1.40,0.0
3sqd,17.20,16.50,0.60,0.1
2igi,25.60,17.20,3.40,5.0
1ybc,2.60,1.30,1.30,0.0
2xi2,10.50,10.00,0.50,0.0
4bsj,10.90,8.60,2.40,0.0
4hki,9.20,9.10,0.10,0.0
3s5z,12.60,12.00,0.60,0.0
2rgq,5.60,5.20,0.40,0.0
4aif,19.80,17.20,2.60,0.0
3pr9,9.20,7.70,1.50,0.0
2am5,12.70,11.20,1.50,0.0
1vki,8.70,8.70,0.00,0.0
2o5l,12.20,9.90,2.30,0.0
3pde,3.60,3.40,0.20,0.0
4dql,15.40,7.60,6.50,1.3
4dfs,10.20,9.90,0.30,0.0
4hd5,4.80,4.20,0.60,0.0
3awy,12.50,11.80,0.70,0.0
1wh6,1.80,1.80,0.00,0.0
2r1g,0.00,0.00,0.00,0.0
2vz2,8.10,7.80,0.20,0.2
2qxf,2.80,2.60,0.10,0.0
4f30,6.10,5.70,0.50,0.0
3m4b,23.80,21.60,2.20,0.0
3pr2,6.60,6.50,0.00,0.1
3gs9,13.90,12.90,1.00,0.0
1h6u,15.70,12.60,2.70,0.4
7req,7.50,7.50,0.00,0.0
1i5t,23.50,23.50,0.00,0.0
2wm2,9.00,7.90,1.10,0.0
3pra,13.20,12.20,1.00,0.0
4f60,8.40,8.30,0.00,0.2
2rec,3.30,0.00,0.00,3.3
1zuo,9.70,8.50,1.20,0.0
3q93,3.60,3.20,0.40,0.0
2px4,7.70,7.20,0.50,0.0
3hjo,5.60,5.10,0.30,0.1
3vfp,9.60,9.30,0.30,0.0
3siy,7.90,7.60,0.30,0.0
2ubp,20.10,17.20,2.70,0.2
1he5,21.50,19.30,2.30,0.0
3u9o,9.90,8.90,0.90,0.0
3ow1,10.60,10.60,0.10,0.0
2piy,11.60,11.40,0.30,0.0
2vaz,0.00,0.00,0.00,0.0
3tdc,6.50,5.70,0.70,0.0
3rnq,8.30,7.50,0.80,0.0
2p6v,11.10,9.20,1.80,0.0
2kzq,21.20,21.20,0.00,0.0
3lku,11.20,9.80,1.30,0.0
3nk9,11.00,11.00,0.00,0.0
4f1e,7.70,7.50,0.20,0.0
4jzt,7.00,6.80,0.20,0.0
2qtj,14.40,0.00,0.00,14.4
3owz,5.80,5.00,0.50,0.3
4hl1,12.50,10.80,0.50,1.2
1i05,24.40,18.80,3.60,2.0
4emf,11.70,10.00,1.70,0.0
4b4n,9.30,7.30,2.00,0.0
2v32,12.10,11.50,0.60,0.0
4k25,6.40,6.00,0.40,0.0
4fbp,14.20,14.10,0.20,0.0
4hb5,17.40,16.80,0.60,0.0
1j3f,14.50,11.60,2.50,0.4
2h1t,11.10,10.50,0.60,0.0
2vrh,0.00,0.00,0.00,0.0
3qfp,5.00,4.70,0.30,0.0
2y0c,11.60,10.90,0.70,0.0
3tyy,9.70,8.10,1.60,0.0
3svt,8.70,8.40,0.30,0.0
